212,0.33147616
219,0.03562828
222,0.15767037
226,0.01249752
229,0.14141925
230,0.02370852
235,0.01203119
258,0.00496820
289,0.00214528
302,0.03932145
311,0.07753969
312,0.03176708
314,0.12449262
315,0.02082471
329,0.01123470
331,0.00365574
333,0.00769996
335,0.00870272
338,0.00277126
339,0.00508173
344,0.00178487
348,0.00319877
350,0.00166547
351,0.00466622
355,0.00347265
358,0.00172012
359,0.00323163
361,0.00813975
362,0.00237085
363,0.00166204
364,0.00113494
366,0.00353451
369,0.00481487
375,0.00154757
376,0.00548710
377,0.00617693
379,0.00548827
380,0.00271297
388,0.00457032
391,0.00906993
392,0.00317358
447,0.03944170
492,0.00237697
498,0.00207421
1,0.05473787
10,0.07317960
19,0.00810401
26,0.01765098
27,0.00229982
36,0.04956642
42,0.06820339
44,0.07184346
106,0.08525424
119,0.01216180
137,0.00461707
150,0.01018569
159,0.06568123
172,0.19201405
182,0.07680562
192,0.15062586
202,0.07478442
212,0.35854586
222,0.07295595
234,0.00525288
240,0.00476281
241,0.03193043
249,0.00514510
260,0.00607224
266,0.01634789
276,0.01079168
277,0.00826107
279,0.01514958
281,0.01067680
282,0.00330571
284,0.03055707
289,0.02268909
298,0.01242773
299,0.00623203
307,0.01121274
308,0.00493941
310,0.01911530
311,0.03417003
312,0.04199716
318,0.01567173
323,0.03749087
325,0.03915235
326,0.05163012
328,0.06603736
329,0.01485265
330,0.01973478
331,0.03383105
333,0.00254490
342,0.00233830
353,0.00648321
355,0.00688645
358,0.00227405
364,0.00150043
368,0.00259526
369,0.00212181
376,0.00181353
388,0.01812634
390,0.00355374
392,0.00419558
1,0.12748163
8,0.16241524
16,0.12143892
25,0.16044657
65,0.49950348
73,0.41365132
81,0.45644283
103,0.21523320
118,0.04242578
152,0.03132980
162,0.20522236
209,0.21699741
219,0.14626345
229,0.34833795
258,0.02039575
385,0.01524104
387,0.04215555
419,0.04761454
426,0.03910441
1,0.03669926
41,0.07351652
87,0.07672361
97,0.17190704
126,0.15242424
136,0.18002863
197,0.04053836
234,0.01408727
235,0.06398406
236,0.03367251
244,0.02014417
249,0.00689911
254,0.06704879
266,0.02192103
267,0.02063505
272,0.01702430
287,0.02118965
290,0.02938771
292,0.01424526
294,0.08194852
304,0.00902987
350,0.00590486
1,0.11534052
52,0.12650905
58,0.13064935
160,0.08827659
174,0.12606516
242,0.04491071
243,0.02785161
259,0.06415816
276,0.04547920
281,0.02249754
295,0.05139996
322,0.07948799
331,0.02036767
428,0.15932848
1,0.53825575
174,0.58830409
349,0.03348645
1,0.13456394
19,0.05976711
82,0.05239583
152,0.02480276
172,0.18881381
222,0.05124287
226,0.08123385
229,0.18384503
304,0.01655477
311,0.08400134
314,0.32368082
315,0.13536060
1,0.04088018
8,0.03906189
10,0.04098984
19,0.00151309
25,0.01929421
27,0.00085879
28,0.00640552
42,0.00848945
82,0.01193829
125,0.01861722
156,0.00525337
161,0.00517649
184,0.02920683
185,0.01408648
197,0.01128916
199,0.01427598
207,0.01798613
209,0.02609463
215,0.00822621
219,0.03517729
222,0.01167559
223,0.00738641
229,0.02792583
232,0.02996277
233,0.03793697
234,0.05099948
235,0.06533393
236,0.06095151
237,0.01470459
238,0.00795886
239,0.00550786
240,0.01778516
241,0.01788508
242,0.01591772
243,0.01974291
244,0.00841465
245,0.00668812
246,0.01425042
247,0.00913499
248,0.00620574
249,0.00672444
250,0.00386352
251,0.01101572
252,0.00235295
253,0.02158335
254,0.00466795
255,0.01591772
256,0.00368466
257,0.00985617
258,0.00245265
259,0.00568490
260,0.00226748
261,0.01273418
262,0.00899306
263,0.00909584
264,0.01354700
265,0.01965151
266,0.00305230
267,0.00574647
268,0.01166133
269,0.00140554
270,0.00585210
271,0.00829048
272,0.00237047
273,0.00640552
274,0.01231545
275,0.00824752
276,0.01208941
277,0.01850898
278,0.03121122
279,0.02969988
280,0.00192243
281,0.03189525
282,0.02839144
283,0.02219603
284,0.03042814
285,0.05770775
286,0.02990804
287,0.04720733
288,0.01332027
289,0.01376782
290,0.00818392
291,0.00643140
292,0.00595055
293,0.02067237
294,0.01141055
295,0.00455443
296,0.01141055
297,0.01447066
298,0.00464074
299,0.00232715
300,0.00826895
301,0.00736932
302,0.00970593
303,0.00785091
304,0.00628662
305,0.03232025
306,0.01036985
307,0.00697840
308,0.00184446
309,0.01032660
310,0.00713799
311,0.01594962
312,0.01568248
313,0.01001115
314,0.02458335
315,0.01028055
316,0.00795886
317,0.01649505
318,0.00585210
319,0.01494622
320,0.00874600
321,0.00860417
322,0.01408648
323,0.01399976
324,0.01378158
325,0.02193027
326,0.04096915
327,0.01071900
328,0.02219357
329,0.00554624
330,0.00736932
331,0.07760340
332,0.04935728
333,0.04941621
334,0.06122201
335,0.00859256
336,0.00104998
338,0.00273618
339,0.00334494
340,0.00258405
342,0.00087316
344,0.00176227
345,0.00377981
346,0.00078781
348,0.00236871
349,0.00063582
351,0.00345537
353,0.00242095
359,0.00398840
360,0.00069042
361,0.00401836
362,0.00351126
363,0.00246150
364,0.00392200
365,0.00143016
366,0.00087244
368,0.00096912
369,0.00554624
372,0.00241972
377,0.00228703
380,0.00133931
384,0.00812129
388,0.00225623
408,0.00524472
427,0.00455443
446,0.00585210
447,0.00973561
1,0.02446617
11,0.04299697
19,0.05071149
47,0.12787269
58,0.05542700
66,0.02143801
86,0.05463234
137,0.11969410
174,0.05348219
196,0.14656177
197,0.02702557
222,0.01863377
234,0.00939151
240,0.01703064
243,0.00590792
247,0.01093431
252,0.02253130
260,0.02171286
263,0.26129870
266,0.01461402
282,0.00591021
289,0.00507067
298,0.00555482
304,0.00601991
315,0.01640735
331,0.00864083
333,0.00454998
340,0.00412403
348,0.00378036
351,0.00275731
376,0.00324238
382,0.00606302
453,0.07621212
1,0.02523074
43,0.00189886
82,0.03929688
161,0.10223577
184,0.07210436
207,0.04440325
234,0.00968500
244,0.01384912
256,0.03638600
279,0.00698301
282,0.01218980
284,0.01877987
285,0.02374434
292,0.09793614
295,0.02248748
298,0.00572841
311,0.01575025
315,0.06768030
323,0.01382476
331,0.01782171
333,0.00469216
350,0.00405959
353,0.00597671
359,0.01181565
368,0.00478501
375,0.00377220
379,0.01337766
380,0.01322570
383,0.04319656
395,0.01047917
396,0.08554422
397,0.00783196
1,0.03166210
2,0.00520461
11,0.01391078
21,0.04956153
27,0.00532115
37,0.01984456
43,0.00834008
47,0.01654823
49,0.11603230
51,0.08288021
55,0.06088114
71,0.17612045
76,0.04829944
85,0.06050764
101,0.01201309
104,0.16302058
115,0.10029910
119,0.02813907
125,0.17303062
138,0.15655151
143,0.25728900
150,0.01178345
160,0.02423279
163,0.05163741
181,0.01319725
189,0.03231039
221,0.07645539
223,0.10297530
240,0.00550991
248,0.03845125
249,0.01488042
253,0.06686607
258,0.00759842
267,0.03560558
269,0.00870883
291,0.01992474
302,0.03006934
331,0.00559113
333,0.00294410
339,0.00259069
381,0.00726537
385,0.00567803
389,0.00532833
390,0.00411119
392,0.00970743
394,0.00757507
395,0.00657516
397,0.00982835
419,0.01773875
426,0.01456831
500,0.04214848
1,0.01428998
7,0.00158241
9,0.02127277
19,0.00423130
21,0.02236848
22,0.01340761
26,0.01843200
31,0.04496290
41,0.01431295
42,0.01187021
43,0.00537730
50,0.00622563
52,0.01567369
55,0.02747733
66,0.10017052
74,0.05363045
79,0.01987200
82,0.00556416
88,0.02225664
95,0.01035192
98,0.04300799
105,0.02714224
112,0.02214591
118,0.03210092
119,0.01269994
141,0.02577989
152,0.00263392
160,0.01093692
226,0.03450641
233,0.00442038
234,0.00548531
235,0.00415236
237,0.05140101
239,0.07701259
240,0.00248678
245,0.01870306
246,0.00398507
248,0.01735410
249,0.00134319
252,0.00328997
258,0.00342937
259,0.00794880
268,0.01630523
269,0.00196527
272,0.00331447
273,0.00895639
274,0.00860992
276,0.00563459
277,0.05175962
279,0.01779740
280,0.00268800
281,0.03066036
282,0.02243787
283,0.01330078
284,0.02127277
285,0.00672406
286,0.00929296
287,0.00825084
288,0.01862480
289,0.01184651
292,0.00554683
298,0.02919967
299,0.02277726
300,0.11561889
301,0.03091200
303,0.01829563
304,0.01933831
305,0.06778671
306,0.04349831
307,0.03902961
308,0.01289492
309,0.03094064
310,0.02994166
311,0.01338074
315,0.01437458
318,0.04091294
320,0.03668676
321,0.03609184
322,0.00984807
323,0.03523478
325,0.02299767
326,0.01347866
327,0.01498763
328,0.00344797
329,0.02326478
330,0.01030400
331,0.00757028
332,0.00862660
333,0.00132875
335,0.00600719
339,0.00116925
348,0.00441600
359,0.00223068
363,0.00114725
369,0.00110785
376,0.00094689
377,0.00106593
380,0.00187267
381,0.00163953
382,0.00177062
383,0.00135918
384,0.00757028
385,0.00512531
389,0.02164341
390,0.00185549
391,0.00939099
393,0.00465620
394,0.00341884
395,0.00296755
397,0.00221790
408,0.00733332
427,0.00636814
445,0.00715647
1,0.11534052
9,0.08585083
19,0.06830527
118,0.05757784
152,0.04251902
205,0.13160649
259,0.12831633
1,0.01614767
2,0.03185224
10,0.04317597
19,0.01434411
28,0.04048290
36,0.05848837
43,0.00486108
44,0.02825843
52,0.03542254
91,0.08091153
92,0.48481928
132,0.14579710
146,0.00794629
150,0.02403823
156,0.00830033
172,0.09063063
182,0.09063063
192,0.07109541
202,0.08824561
207,0.05683616
212,0.14102804
222,0.04919315
240,0.00562011
243,0.00389922
270,0.03698529
279,0.00446912
282,0.00780147
289,0.00334664
294,0.03605735
303,0.00413481
333,0.03303284
339,0.00264250
340,0.00816558
342,0.00275919
348,0.00499008
351,0.00363965
353,0.00382510
355,0.00270867
358,0.00268338
359,0.00504134
360,0.00218174
363,0.00259278
365,0.00225966
369,0.00751120
375,0.00241421
376,0.00855988
377,0.00240900
384,0.00855442
396,0.01368707
446,0.09246324
1,0.01794186
2,0.04718851
10,0.04797330
19,0.01062526
22,0.01683400
27,0.00603063
28,0.04498100
36,0.06498708
38,0.02844218
43,0.00135030
44,0.03139825
52,0.03935837
91,0.02996723
98,0.05399893
106,0.05588889
150,0.01335457
161,0.03635050
166,0.03418281
172,0.10070070
182,0.10070070
184,0.05127421
192,0.07899490
202,0.09805068
212,0.15669782
222,0.05465906
238,0.02794444
239,0.01933872
243,0.00433247
279,0.00496569
289,0.00371849
331,0.00633661
333,0.00333665
339,0.00587222
376,0.00237774
377,0.00267667
381,0.00823409
383,0.01706531
385,0.01287021
389,0.01207756
390,0.00465935
397,0.01113879
419,0.02010392
426,0.01651075
453,0.01862963
503,0.14707602
1,0.40369181
10,0.33212281
19,0.23906844
27,0.00521882
28,0.42818449
36,0.44991055
44,0.65211755
52,0.74932286
156,0.01596217
172,0.61001386
182,0.34857935
192,0.75197064
202,0.84851552
212,0.54241553
222,0.85141997
331,0.01096721
339,0.03049039
346,0.00478747
347,0.01153617
349,0.00386382
355,0.00520898
358,0.02580175
363,0.00498612
364,0.00340481
376,0.01234598
377,0.00463270
1,0.40369181
304,0.39731438
1,15.34028892
1,0.06210643
11,0.05457307
19,0.09194940
28,0.23355518
118,0.03100345
119,0.05519587
120,1.24013807
152,0.02289486
204,0.34701621
209,0.15857503
222,0.09460222
340,0.02093740
446,0.14225113
1,1.17437619
43,0.00552395
243,0.14178999
247,0.03280292
285,0.34537215
309,0.06356896
316,0.22863636
334,0.04885392
382,0.01818905
408,0.07533323
427,0.06541813
1,0.12918138
2,0.01061741
8,0.12343558
19,0.08606464
22,0.03030120
27,0.02171028
28,0.12144869
43,0.00243054
118,0.01612179
119,0.02870185
172,0.09063063
202,0.08824561
229,0.08824561
311,0.04032064
314,0.46610039
315,0.04331539
340,0.00544372
359,0.00504134
360,0.00436348
361,0.00634901
364,0.01062302
365,0.00451932
391,0.01414909
446,0.07397059
501,0.05699717
1,8.88121990
1,0.40369181
179,0.30858896
1,0.09498631
2,0.01561384
43,0.00357432
95,0.06880985
103,0.24055476
118,0.02370852
136,0.34946735
152,0.03501566
222,0.03617144
282,0.01147276
309,0.01371095
383,0.01806915
385,0.05110231
387,0.09423005
389,0.04795500
419,0.05321625
426,0.04370493
1,0.26912788
363,0.04321306
364,0.02950839
1,0.13456394
65,1.58176101
73,1.30989583
81,1.44540230
338,0.01801318
362,0.03082108
1,0.40369181
152,0.14881657
1,5.65168539
1,0.26912788
289,0.05577733
308,0.09714175
1,0.40369181
52,0.88556338
1,0.10765115
7,0.01192084
9,0.04006372
10,0.28783977
19,0.03187579
28,0.20241449
43,0.01215269
105,0.10223577
202,0.14707602
339,0.00880834
340,0.01814574
351,0.00606609
370,0.00834785
382,0.04001591
394,0.02575525
1,0.10092295
26,0.06508799
43,0.00759543
178,0.33092105
243,0.01218508
284,0.07511947
334,0.03358707
338,0.00675494
339,0.00825781
342,0.00862246
346,0.00777963
353,0.01195342
364,0.00553282
366,0.01723075
369,0.00782417
501,0.08905807
1,0.01062347
2,0.00349257
18,0.06071946
19,0.01258255
25,0.04011164
27,0.00178538
28,0.02663349
30,0.03092720
43,0.01199279
47,0.03331420
82,0.00827303
119,0.00944140
125,0.03870422
136,0.02605678
143,0.05755149
152,0.01174868
175,0.12256335
177,0.04693916
181,0.00295202
188,0.05469769
198,0.04660860
211,0.23637218
234,0.01223368
239,0.01145056
240,0.00739488
244,0.01166242
249,0.00798844
252,0.00489166
253,0.06730598
257,0.02049047
258,0.00509894
264,0.01408175
266,0.01269112
267,0.00597330
270,0.02433243
272,0.00985617
277,0.02565279
279,0.00294021
280,0.00799326
281,0.00414428
282,0.02566274
287,0.00613385
289,0.00220174
290,0.00850697
292,0.00412363
295,0.04734207
297,0.03008373
298,0.00482392
301,0.00766021
307,0.00290154
323,0.00582095
325,0.01519729
330,0.01532042
331,0.00375194
333,0.01382954
340,0.00179070
345,0.00196451
346,0.00163782
347,0.00197329
349,0.00132183
360,0.00143535
361,0.00626547
362,0.00243324
363,0.00170578
370,0.00329521
376,0.00140788
377,0.00316974
381,0.00243772
382,0.00263263
388,0.00469059
390,0.00275882
393,0.00346152
408,0.02180699
427,0.01893683
450,0.08170890
452,0.11411071
1,8.07383628
1,0.00858919
2,0.00282378
7,0.00190226
11,0.00754734
19,0.00254328
22,0.00805883
29,0.03179995
37,0.01076673
38,0.01361594
43,0.00129284
50,0.02245202
57,0.12740628
59,0.05880290
62,0.05488271
64,0.02779773
82,0.02006649
86,0.03835888
91,0.01434602
96,0.03963751
101,0.00651774
105,0.01631422
118,0.00428771
124,0.00965896
133,0.00910045
136,0.02106718
137,0.00144897
142,0.20581015
144,0.05351064
146,0.01690699
150,0.00639315
154,0.00717301
156,0.01766028
159,0.01649018
178,0.02816349
181,0.00716021
189,0.00876505
195,0.02115045
215,0.01382704
219,0.02956389
221,0.04148111
232,0.01259074
243,0.00414811
245,0.01124173
248,0.01043092
258,0.00412255
266,0.00513045
277,0.01037028
281,0.00335070
283,0.00532974
289,0.00356026
290,0.00687797
292,0.00333400
298,0.00195010
299,0.00782319
301,0.00619336
303,0.00219937
306,0.01743018
308,0.00310027
309,0.00247964
310,0.00599895
315,0.01728008
326,0.00810153
336,0.00352973
339,0.00140559
340,0.00144780
344,0.00296212
345,0.00158832
348,0.00132715
349,0.00106872
351,0.00096799
355,0.00144078
358,0.00142733
359,0.00268157
361,0.00168857
363,0.00275828
364,0.00188351
365,0.00480778
366,0.00146645
368,0.00162894
370,0.00133210
372,0.00135573
377,0.00256277
378,0.00529284
381,0.00591278
382,0.00212851
383,0.00326783
384,0.00910045
385,0.00308064
388,0.00758478
389,0.00867271
391,0.00376305
392,0.00263340
397,0.00266620
445,0.00860300
1,0.03364098
197,0.03716017
398,0.04330234
399,0.13017598
401,0.04208501
402,0.12702020
403,0.04166667
404,0.12549900
405,0.04158399
406,0.12625502
407,0.04141963
409,0.12549900
414,0.04150165
415,0.12475198
416,0.04166667
417,0.12401381
418,0.04150165
420,0.12401381
421,0.04133794
422,0.12475198
423,0.04141963
424,0.12475198
425,0.04303559
431,0.04158399
1,0.07339851
43,0.00552395
82,0.11431818
261,0.18290909
331,0.05184498
333,0.01364993
345,0.01357295
349,0.01826534
375,0.01097367
395,0.03048485
396,0.06221398
1,0.02153023
2,0.00707828
9,0.00801274
18,0.06152905
19,0.01593790
27,0.00361838
42,0.01788444
43,0.01620359
44,0.03767790
64,0.01741991
108,0.03529825
112,0.06673300
159,0.03100154
175,0.06209877
179,0.00411452
180,0.07708812
181,0.00299138
184,0.06152905
189,0.00549277
192,0.02369847
199,0.03007474
202,0.02941520
207,0.01894539
222,0.02459658
223,0.02334107
233,0.01332009
234,0.00413227
240,0.00749348
247,0.00962219
249,0.00202374
258,0.00516692
267,0.00605295
281,0.00839908
283,0.00667995
284,0.00801274
285,0.01013092
292,0.00417861
298,0.00488824
301,0.00776235
303,0.00275654
305,0.03404399
309,0.00310782
310,0.00751868
320,0.01842491
322,0.01483776
328,0.00519494
331,0.01140590
332,0.01299742
333,0.00400398
334,0.00716524
339,0.00528500
340,0.00544372
345,0.00398140
346,0.00165966
347,0.00199960
348,0.00332672
349,0.00133946
351,0.00363965
353,0.00255006
355,0.00180578
358,0.00178892
360,0.00290899
362,0.00493137
363,0.00518557
364,0.00236067
365,0.00150644
366,0.00367589
376,0.00427994
377,0.00321201
384,0.14257370
386,0.00746014
388,0.00475313
397,0.00334164
446,0.01232843
450,0.08279835
1,0.02446617
2,0.00402175
8,0.14026771
10,0.03270906
19,0.01086675
28,0.04600329
34,0.01278727
43,0.00276198
44,0.02140790
50,0.01065904
51,0.06404380
109,0.05292508
112,0.03791648
116,0.07056678
120,0.09770785
123,0.07621212
144,0.07621212
145,0.02646254
146,0.00601991
150,0.00910539
152,0.00450959
157,0.13370548
160,0.03745067
162,0.11815833
163,0.03990163
172,0.13731914
175,0.07056678
181,0.00339929
182,0.41195741
191,0.23094582
192,0.10772031
202,0.13370548
207,0.02152885
212,0.24929199
215,0.01969305
222,0.04658443
226,0.01476979
229,0.06685274
230,0.02801916
235,0.01421868
289,0.00253533
311,0.04581891
314,0.05885106
315,0.12305509
333,0.00227499
336,0.00251359
338,0.00327512
339,0.01201137
344,0.00210939
345,0.00226216
349,0.00304422
350,0.00196829
351,0.00137866
353,0.01159120
358,0.00203287
359,0.00190960
363,0.00392846
367,0.00271604
368,0.00232000
377,0.00547501
445,0.01225275
447,0.06991938
448,0.21318076
499,0.27882483
501,0.06476951
502,0.04354978
1,0.00486376
2,0.00159901
8,0.18589696
9,0.00362022
10,0.02600962
19,0.00432051
27,0.00163481
36,0.01761698
43,0.00036604
44,0.02553472
47,0.00508409
52,0.02133888
82,0.01893825
87,0.01016819
129,0.04861156
136,0.08350726
141,0.01169931
150,0.01086065
152,0.00179297
156,0.00750030
179,0.00185897
181,0.00135153
192,0.01070714
199,0.01358798
219,0.01674100
223,0.01757610
226,0.00587233
229,0.06645001
232,0.00712970
233,0.00300906
234,0.00746795
235,0.00847981
236,0.00446262
237,0.00699797
238,0.00757530
239,0.00524242
240,0.00338561
241,0.00567438
242,0.00378765
243,0.00234893
244,0.00266971
245,0.00636580
246,0.00271273
247,0.00434738
248,0.00590667
249,0.00091434
250,0.00367733
251,0.00524242
252,0.00223956
253,0.01027159
254,0.00444299
255,0.01515060
256,0.00701417
257,0.00938118
258,0.00233445
259,0.00541093
260,0.00215821
261,0.01212048
262,0.00855966
263,0.00865749
264,0.01934119
265,0.01870445
266,0.00290520
267,0.00273477
268,0.01109934
269,0.00133780
270,0.00557007
271,0.00789094
272,0.00451247
273,0.01219364
274,0.00586097
275,0.01570011
276,0.00383560
277,0.00293616
278,0.00594141
279,0.00134612
280,0.00548935
281,0.00189738
282,0.00234984
283,0.00301805
284,0.00724043
285,0.00457722
286,0.00316297
287,0.00280827
288,0.01267833
289,0.00705617
290,0.00389476
291,0.00612146
292,0.00377585
293,0.01967611
294,0.01086065
295,0.01300481
296,0.01086065
297,0.01377327
298,0.00110427
299,0.00221500
300,0.00787044
301,0.00350708
302,0.00923817
303,0.00124543
304,0.00119673
305,0.01538132
306,0.00987010
307,0.00132842
308,0.00175557
309,0.00140413
310,0.00339700
311,0.19128015
312,0.10448691
313,0.00476434
314,0.11699307
315,0.09132764
316,0.00757530
317,0.01570011
318,0.00557007
319,0.01422592
320,0.00832451
321,0.00818951
322,0.00670381
323,0.00533003
324,0.01311740
325,0.00173945
326,0.00229381
327,0.01020243
328,0.00234711
329,0.01583687
330,0.00701417
331,0.00343551
332,0.00587233
333,0.01085416
334,0.00971192
335,0.00408923
336,0.00199876
338,0.00065108
339,0.00557154
340,0.00491903
342,0.00249324
344,0.00167734
345,0.00359765
346,0.00374922
347,0.00180687
348,0.00526063
349,0.00302588
350,0.00156514
351,0.00164442
353,0.00115214
355,0.00326346
358,0.00242474
359,0.00379619
360,0.00328575
361,0.00286853
362,0.00222803
363,0.00234288
364,0.00319970
365,0.00340310
366,0.00415199
367,0.00215974
368,0.00092241
369,0.00678723
370,0.00075432
373,0.00075226
375,0.00509020
376,0.00386742
377,0.01160966
384,0.00257663
385,0.00174446
1,0.04249388
76,0.01296459
233,0.02628966
235,0.02469560
237,0.06114015
242,0.03309211
246,0.04740140
249,0.00798844
251,0.04580222
258,0.04079150
259,0.04727444
280,0.01598652
282,0.01026510
286,0.05526865
287,0.02453539
289,0.00880695
301,0.03064084
353,0.01006604
378,0.02618564
1,0.05463498
2,0.00598726
8,0.02320218
9,0.00451846
10,0.09738940
19,0.01438006
25,0.02292094
27,0.06733451
28,0.00760957
34,0.00634556
36,0.02198811
43,0.00456868
44,0.02124694
52,0.01331674
64,0.00982326
82,0.01418233
87,0.01269112
91,0.01013929
106,0.01890977
119,0.00539509
129,0.02022436
136,0.01488959
146,0.01493663
150,0.00451846
152,0.00223784
154,0.02027858
156,0.00312042
172,0.03407167
179,0.00232022
184,0.03469683
189,0.00929227
192,0.08018279
197,0.01341119
202,0.01658752
205,0.01385331
207,0.05341744
222,0.01849367
233,0.03380099
234,0.00466045
235,0.00705589
237,0.00873431
238,0.01890977
239,0.00654317
240,0.02535389
243,0.00439762
244,0.00999636
245,0.00794528
246,0.03385815
247,0.00542605
249,0.00342362
251,0.01308635
253,0.05128074
262,0.01068349
264,0.00804671
266,0.00362604
267,0.03413317
277,0.00366468
279,0.00672049
280,0.00456758
281,0.01657713
282,0.01026510
283,0.00753377
284,0.00451846
285,0.01713877
286,0.00789552
287,0.02103033
289,0.01383949
290,0.00486112
297,0.03438141
309,0.00175253
311,0.01136860
315,0.00407100
325,0.00651313
326,0.02862948
327,0.01273385
328,0.01171791
331,0.01071983
332,0.03664685
333,0.04402873
334,0.00808110
335,0.01020771
336,0.00249469
338,0.00406312
339,0.00596053
340,0.00409302
344,0.00314029
345,0.00112257
346,0.00280769
347,0.00112760
348,0.00937985
349,0.00453200
351,0.00205244
353,0.00575202
355,0.00101830
358,0.00302637
359,0.00379048
360,0.00246061
361,0.00119342
363,0.00194946
364,0.00665603
365,0.00084950
366,0.00207287
368,0.00345384
369,0.00658877
370,0.00282446
375,0.00272279
376,0.00724050
377,0.00724512
379,0.00643737
380,0.01750168
381,0.00557194
382,0.00752179
384,0.00643190
385,0.01959562
386,0.00420685
388,0.10453313
389,0.00408639
392,0.02047318
393,0.01582408
394,0.00290473
395,0.00504261
397,0.00753753
408,0.01246114
419,0.00680208
426,0.00558634
427,0.01082104
433,0.00052440
434,0.00052740
435,0.00054526
436,0.00070323
437,0.00067813
445,0.01216063
495,0.14007240
1,4.03691814
1,0.40369181
57,2.99404762
1,0.01993540
7,0.02207564
18,0.05697134
27,0.00837588
28,0.01249472
29,0.00335488
34,0.01041926
37,0.00624736
40,0.03960380
41,0.01996745
43,0.00375083
46,0.01720187
47,0.01041926
50,0.00868514
52,0.02186576
62,0.03184552
68,0.03809740
71,0.11089065
76,0.00608215
87,0.02083851
88,0.03104938
95,0.02888315
110,0.29570841
119,0.01771719
124,0.02241833
137,0.00168153
145,0.02156207
146,0.02452558
154,0.00832423
156,0.00512366
159,0.01913675
160,0.04577305
170,0.09408904
179,0.00380974
181,0.00830938
189,0.00508589
196,0.05971035
200,0.14113356
205,0.01137340
212,0.05803623
228,0.05447260
233,0.00616671
245,0.01304596
246,0.00555942
259,0.01108907
260,0.00442299
267,0.01120916
272,0.00462388
289,0.00206583
292,0.00386908
314,0.02397636
316,0.01552469
324,0.02688258
333,0.00370739
334,0.00663448
338,0.00266862
343,0.00398197
351,0.00224670
353,0.00236117
355,0.00167202
364,0.00218581
381,0.00686174
382,0.00988047
383,0.01516916
385,0.01072518
386,0.01381508
388,0.01320314
389,0.00335488
390,0.00776558
392,0.01833625
393,0.01299137
394,0.02384745
395,0.01241975
397,0.02784698
408,0.05115220
419,0.04467537
426,0.03669056
427,0.04441972
428,0.02753826
453,0.01034979
500,0.02653793
1,0.26912788
10,0.71959943
19,0.06640790
22,0.04208501
36,0.16246770
64,0.07258297
105,0.08519648
156,0.02305647
202,0.12256335
229,0.12256335
249,0.00843224
279,0.01241424
311,0.05600089
314,0.21578722
315,0.03008013
331,0.01584152
333,0.00834163
361,0.00881806
1,0.40369181
28,0.50603622
1,0.03364098
2,0.02211961
10,0.08994993
19,0.01992237
22,0.09469127
28,0.08433937
44,0.05887172
101,0.02552781
105,0.06389736
222,0.05124287
298,0.03818938
299,0.10724293
300,0.21774892
301,0.04851466
303,0.06891355
306,0.06826819
307,0.00918822
309,0.00971192
310,0.02349589
323,0.03686602
364,0.00368855
385,0.01206582
499,1.78912602
501,0.05937205
1,3.22953451
